time_s,ego_x_m,ego_speed_mps,other_x_m,other_speed_mps,gap_m,ttc_s,overlap_active
0.0,0.0,23.61111111111111,-59.6,38.888888888888886,55.0,3.6000000000000005,False
0.1,2.361111111111111,23.61111111111111,-55.711111111111116,38.888888888888886,53.47222222222223,3.500000000000001,False
0.2,4.722222222222222,23.61111111111111,-51.82222222222223,38.888888888888886,51.94444444444445,3.400000000000001,False
0.30000000000000004,7.083333333333334,23.61111111111111,-47.933333333333344,38.888888888888886,50.41666666666668,3.300000000000001,False
0.4,9.444444444444445,23.61111111111111,-44.04444444444446,38.888888888888886,48.8888888888889,3.2000000000000015,False
0.5,11.805555555555555,23.61111111111111,-40.15555555555557,38.888888888888886,47.36111111111113,3.100000000000002,False
0.6000000000000001,14.166666666666666,23.61111111111111,-36.26666666666669,38.888888888888886,45.83333333333335,3.0000000000000018,False
0.7000000000000001,16.52777777777778,23.61111111111111,-32.3777777777778,38.888888888888886,44.30555555555558,2.900000000000002,False
0.8,18.88888888888889,23.61111111111111,-28.488888888888912,38.888888888888886,42.7777777777778,2.800000000000002,False
0.9,21.25,23.61111111111111,-24.600000000000023,38.888888888888886,41.25000000000002,2.700000000000002,False
1.0,23.61111111111111,23.61111111111111,-20.711111111111133,38.888888888888886,39.72222222222224,2.600000000000002,False
1.1,25.97222222222222,23.61111111111111,-16.822222222222244,38.888888888888886,38.194444444444464,2.5000000000000018,False
1.2000000000000002,28.333333333333332,23.61111111111111,-12.933333333333355,38.888888888888886,36.666666666666686,2.4000000000000017,False
1.3,30.694444444444443,23.61111111111111,-9.044444444444466,38.888888888888886,35.13888888888891,2.3000000000000016,False
1.4000000000000001,33.05555555555556,23.61111111111111,-5.155555555555576,38.888888888888886,33.611111111111136,2.200000000000002,False
1.5,35.41666666666667,23.61111111111111,-1.2666666666666875,38.888888888888886,32.08333333333336,2.100000000000002,False
1.6,37.777777777777786,23.61111111111111,2.6222222222222014,38.888888888888886,30.555555555555586,2.000000000000002,False
1.7000000000000002,40.1388888888889,23.61111111111111,6.51111111111109,38.888888888888886,29.027777777777807,1.9000000000000024,False
1.8,42.500000000000014,23.61111111111111,10.399999999999979,38.888888888888886,27.500000000000036,1.8000000000000027,False
1.9000000000000001,44.86111111111113,23.61111111111111,14.288888888888868,38.888888888888886,25.972222222222257,1.7000000000000026,False
2.0,47.22222222222224,23.61111111111111,18.177777777777756,38.888888888888886,24.444444444444485,1.600000000000003,False
2.1,49.58333333333336,23.61111111111111,22.066666666666645,38.888888888888886,22.916666666666714,1.5000000000000033,True
2.2,51.94444444444447,23.61111111111111,25.955555555555534,38.888888888888886,21.388888888888935,1.4000000000000032,True
2.3000000000000003,54.305555555555586,23.61111111111111,29.844444444444424,38.888888888888886,19.861111111111164,1.3000000000000036,True
2.4000000000000004,56.6666666666667,23.61111111111111,33.73333333333331,38.888888888888886,18.333333333333385,1.2000000000000037,True
2.5,59.027777777777814,23.61111111111111,37.6222222222222,38.888888888888886,16.805555555555614,1.100000000000004,True
2.6,61.38888888888893,23.61111111111111,41.511111111111084,38.888888888888886,15.277777777777844,1.0000000000000044,True
2.7,63.75000000000004,23.61111111111111,45.39999999999997,38.888888888888886,13.750000000000073,0.9000000000000049,True
2.8000000000000003,66.11111111111116,23.61111111111111,49.288888888888856,38.888888888888886,12.222222222222301,0.8000000000000054,True
2.9000000000000004,68.47222222222227,23.61111111111111,53.17777777777774,38.888888888888886,10.69444444444453,0.7000000000000057,True
3.0,70.83333333333339,23.61111111111111,57.06666666666663,38.888888888888886,9.166666666666758,0.6000000000000061,True
3.1,73.1944444444445,23.61111111111111,60.95555555555551,38.888888888888886,7.638888888888987,0.5000000000000066,True
3.2,75.55555555555561,23.61111111111111,64.8444444444444,38.888888888888886,6.111111111111208,0.40000000000000646,True
3.3000000000000003,77.91666666666673,23.61111111111111,68.73333333333329,38.888888888888886,4.583333333333437,0.3000000000000068,True
3.4000000000000004,80.27777777777784,23.61111111111111,72.62222222222218,38.888888888888886,3.0555555555556655,0.20000000000000723,True
3.5,82.63888888888896,23.61111111111111,76.51111111111106,38.888888888888886,1.527777777777894,0.10000000000000762,True
3.6,85.00000000000007,23.61111111111111,80.39999999999995,38.888888888888886,1.2256862191861728e-13,8.022673434673133e-15,True
3.7,87.36111111111119,23.61111111111111,84.28888888888883,38.888888888888886,-1.527777777777649,inf,True
