time_s,ego_x_m,ego_speed_mps,other_x_m,other_speed_mps,gap_m,ttc_s,overlap_active
0.0,0.0,23.61111111111111,-19.6,38.888888888888886,15.000000000000002,0.9818181818181821,False
0.1,2.361111111111111,23.61111111111111,-15.711111111111112,38.888888888888886,13.472222222222223,0.8818181818181821,False
0.2,4.722222222222222,23.61111111111111,-11.822222222222223,38.888888888888886,11.944444444444445,0.781818181818182,False
0.30000000000000004,7.083333333333334,23.61111111111111,-7.933333333333334,38.888888888888886,10.416666666666668,0.681818181818182,False
0.4,9.444444444444445,23.61111111111111,-4.044444444444444,38.888888888888886,8.88888888888889,0.5818181818181819,False
0.5,11.805555555555555,23.61111111111111,-0.15555555555555545,38.888888888888886,7.361111111111111,0.48181818181818187,False
0.6000000000000001,14.166666666666666,23.61111111111111,3.7333333333333334,38.888888888888886,5.833333333333334,0.38181818181818195,False
0.7000000000000001,16.52777777777778,23.61111111111111,7.622222222222222,38.888888888888886,4.305555555555557,0.28181818181818197,False
0.8,18.88888888888889,23.61111111111111,11.511111111111111,38.888888888888886,2.7777777777777786,0.1818181818181819,False
0.9,21.25,23.61111111111111,15.4,38.888888888888886,1.25,0.08181818181818183,False
1.0,23.61111111111111,23.61111111111111,19.288888888888888,38.888888888888886,-0.2777777777777768,inf,False
1.1,25.97222222222222,23.61111111111111,23.177777777777777,38.888888888888886,-1.8055555555555554,inf,False
1.2000000000000002,28.333333333333332,23.61111111111111,27.066666666666666,38.888888888888886,-3.333333333333334,inf,False
1.3,30.694444444444443,23.61111111111111,30.955555555555556,38.888888888888886,-4.8611111111111125,inf,False
1.4000000000000001,33.05555555555556,23.61111111111111,34.84444444444444,38.888888888888886,-6.388888888888884,inf,False
1.5,35.41666666666667,23.61111111111111,38.73333333333333,38.888888888888886,-7.916666666666655,inf,False
1.6,37.777777777777786,23.61111111111111,42.62222222222221,38.888888888888886,-9.444444444444427,inf,False
1.7000000000000002,40.1388888888889,23.61111111111111,46.5111111111111,38.888888888888886,-10.972222222222198,inf,False
1.8,42.500000000000014,23.61111111111111,50.399999999999984,38.888888888888886,-12.49999999999997,inf,False
1.9000000000000001,44.86111111111113,23.61111111111111,54.28888888888887,38.888888888888886,-14.027777777777741,inf,False
2.0,47.22222222222224,23.61111111111111,58.177777777777756,38.888888888888886,-15.555555555555513,inf,False
2.1,49.58333333333336,23.61111111111111,62.06666666666664,38.888888888888886,-17.083333333333286,inf,False
2.2,51.94444444444447,23.61111111111111,65.95555555555553,38.888888888888886,-18.611111111111065,inf,False
2.3000000000000003,54.305555555555586,23.61111111111111,69.84444444444442,38.888888888888886,-20.138888888888836,inf,False
2.4000000000000004,56.6666666666667,23.61111111111111,73.7333333333333,38.888888888888886,-21.666666666666607,inf,False
2.5,59.027777777777814,23.61111111111111,77.62222222222219,38.888888888888886,-23.19444444444438,inf,False
2.6,61.38888888888893,23.61111111111111,81.51111111111108,38.888888888888886,-24.72222222222215,inf,False
2.7,63.75000000000004,23.61111111111111,85.39999999999996,38.888888888888886,-26.249999999999922,inf,False
2.8000000000000003,66.11111111111116,23.61111111111111,89.28888888888885,38.888888888888886,-27.777777777777693,inf,True
