time_s,ego_x_m,ego_speed_mps,other_x_m,other_speed_mps,gap_m,ttc_s,overlap_active
0.0,0.0,23.61111111111111,54.6,15.277777777777777,50.0,6.0,True
0.1,2.361111111111111,23.61111111111111,56.12777777777778,15.277777777777777,49.166666666666664,5.8999999999999995,True
0.2,4.722222222222222,23.61111111111111,57.65555555555556,15.277777777777777,48.333333333333336,5.8,True
0.30000000000000004,7.083333333333334,23.61111111111111,59.18333333333334,15.277777777777777,47.5,5.699999999999999,True
0.4,9.444444444444445,23.61111111111111,60.711111111111116,15.277777777777777,46.66666666666667,5.6000000000000005,True
0.5,11.805555555555555,23.61111111111111,62.238888888888894,15.277777777777777,45.833333333333336,5.5,True
0.6000000000000001,14.166666666666666,23.61111111111111,63.749166666666675,14.927777777777777,44.98250000000001,5.180326295585414,True
0.7000000000000001,16.52777777777778,23.61111111111111,65.22444444444446,14.577777777777778,44.09666666666668,4.881549815498157,True
0.8,18.88888888888889,23.61111111111111,66.66472222222224,14.227777777777778,43.17583333333335,4.601332149200712,True
0.9,21.25,23.61111111111111,68.07000000000002,13.877777777777778,42.22000000000002,4.337671232876715,True
1.0,23.61111111111111,23.61111111111111,69.4402777777778,13.527777777777779,41.22916666666668,4.088842975206613,True
1.1,25.97222222222222,23.61111111111111,70.77555555555557,13.177777777777779,40.20333333333335,3.853354632587861,True
1.2000000000000002,28.333333333333332,23.61111111111111,72.07583333333335,12.82777777777778,39.14250000000002,3.6299072642967567,True
1.3,30.694444444444443,23.61111111111111,73.34111111111113,12.47777777777778,38.04666666666669,3.4173652694610803,True
1.4000000000000001,33.05555555555556,23.61111111111111,74.5713888888889,12.12777777777778,36.915833333333346,3.214731494920176,True
1.5,35.41666666666667,23.61111111111111,75.76666666666668,11.77777777777778,35.75000000000001,3.021126760563382,True
1.6,37.747777777777785,23.01111111111111,76.92694444444446,11.42777777777778,34.57916666666667,2.9852517985611526,True
1.7000000000000002,40.018888888888895,22.411111111111108,78.05222222222224,11.077777777777781,33.433333333333344,2.950000000000003,True
1.8,42.230000000000004,21.811111111111106,79.14250000000001,10.727777777777781,32.31250000000001,2.9154135338345895,True
1.9000000000000001,44.38111111111112,21.211111111111105,80.19777777777779,10.377777777777782,31.21666666666667,2.8815384615384643,True
2.0,46.47222222222223,20.611111111111104,81.21805555555557,10.027777777777782,30.145833333333336,2.848425196850397,True
2.1,48.50333333333334,20.011111111111102,82.20333333333335,9.677777777777782,29.10000000000001,2.816129032258069,True
2.2,50.47444444444445,19.4111111111111,83.15361111111113,9.327777777777783,28.07916666666668,2.7847107438016585,True
2.3000000000000003,52.38555555555556,18.8111111111111,84.0688888888889,8.977777777777783,27.083333333333343,2.754237288135599,True
2.4000000000000004,54.23666666666667,18.211111111111098,84.94916666666668,8.627777777777784,26.11250000000001,2.7247826086956586,True
2.5,56.02777777777778,17.611111111111097,85.79444444444447,8.277777777777784,25.166666666666686,2.6964285714285796,True
2.6,57.75888888888889,17.011111111111095,86.60472222222225,7.927777777777784,24.24583333333336,2.669266055045881,True
2.7,59.43,16.411111111111094,87.38000000000002,7.577777777777785,23.350000000000023,2.643396226415104,True
2.8000000000000003,61.04111111111111,15.811111111111094,88.1202777777778,7.227777777777785,22.479166666666693,2.618932038834962,True
2.9000000000000004,62.59222222222222,15.211111111111094,88.82555555555558,6.877777777777785,21.63333333333336,2.5960000000000107,True
3.0,64.08333333333333,14.611111111111095,89.49583333333337,6.527777777777786,20.812500000000036,2.5747422680412493,True
3.1,65.51444444444444,14.011111111111095,90.13111111111114,6.177777777777786,20.0166666666667,2.5553191489361824,True
3.2,66.88555555555554,13.411111111111095,90.73138888888892,5.827777777777786,19.245833333333373,2.537912087912101,True
3.3000000000000003,68.19666666666664,12.811111111111096,91.2966666666667,5.477777777777787,18.50000000000005,2.522727272727288,True
3.4000000000000004,69.44777777777776,12.211111111111096,91.82694444444448,5.127777777777787,17.77916666666672,2.5100000000000158,True
3.5,70.63888888888887,11.611111111111097,92.32222222222225,4.7777777777777874,17.08333333333338,2.5000000000000155,True
3.6,71.76999999999998,11.011111111111097,92.78250000000003,4.427777777777788,16.412500000000044,2.4930379746835603,True
3.7,72.84111111111109,10.411111111111097,93.2077777777778,4.077777777777788,15.766666666666717,2.489473684210544,True
3.8000000000000003,73.8522222222222,9.811111111111098,93.59805555555559,3.727777777777788,15.145833333333394,2.48972602739728,True
3.9000000000000004,74.8033333333333,9.211111111111098,93.95333333333336,3.377777777777788,14.550000000000063,2.494285714285735,True
4.0,75.69444444444441,8.611111111111098,94.27361111111114,3.027777777777788,13.979166666666723,2.503731343283602,True
4.1000000000000005,76.52555555555553,8.011111111111099,94.55888888888892,2.677777777777788,13.433333333333389,2.518750000000021,True
4.2,77.29666666666664,7.411111111111099,94.8091666666667,2.3277777777777877,12.91250000000006,2.5401639344262525,True
4.3,78.00777777777775,6.811111111111099,95.02444444444448,1.9777777777777876,12.416666666666737,2.568965517241405,True
4.4,78.65888888888885,6.2111111111111,95.20472222222226,1.6277777777777875,11.945833333333406,2.606363636363664,True
4.5,79.24999999999996,5.6111111111111,95.35000000000004,1.2777777777777874,11.50000000000008,2.653846153846185,True
4.6000000000000005,79.78111111111107,5.0111111111111,95.46027777777782,0.9277777777777874,11.079166666666746,2.7132653061224823,True
4.7,80.25222222222219,4.411111111111101,95.5355555555556,0.5777777777777873,10.683333333333417,2.7869565217391665,True
4.800000000000001,80.6633333333333,3.8111111111111007,95.57583333333338,0.22777777777778724,10.31250000000008,2.8779069767442245,True
4.9,81.01444444444441,3.2111111111111006,95.58111111111116,0.0,9.966666666666748,3.103806228373738,True
5.0,81.30555555555551,2.6111111111111005,95.58111111111116,0.0,9.675555555555642,3.705531914893665,True
5.1000000000000005,81.53666666666662,2.0111111111111004,95.58111111111116,0.0,9.444444444444537,4.696132596685154,True
5.2,81.70777777777774,1.4111111111111003,95.58111111111116,0.0,9.27333333333342,6.571653543307199,True
5.300000000000001,81.81888888888885,0.8111111111111002,95.58111111111116,0.0,9.162222222222306,11.295890410959158,True
5.4,81.86999999999996,0.21111111111110015,95.58111111111116,0.0,9.111111111111194,43.15789473684474,True
5.5,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
5.6000000000000005,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
5.7,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
5.800000000000001,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
5.9,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.0,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.1000000000000005,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.2,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.300000000000001,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.4,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.5,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.6000000000000005,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.7,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.800000000000001,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
6.9,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.0,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.1000000000000005,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.2,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.300000000000001,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.4,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.5,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.6000000000000005,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.7,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.800000000000001,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
7.9,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
8.0,81.86111111111107,0.0,95.58111111111116,0.0,9.120000000000084,inf,True
