time_s,ego_x_m,ego_speed_mps,other_x_m,other_speed_mps,gap_m,ttc_s,overlap_active
0.0,0.0,31.944444444444443,54.6,26.38888888888889,50.0,9.000000000000004,True
0.1,3.1944444444444446,31.944444444444443,57.238888888888894,26.38888888888889,49.44444444444445,8.900000000000004,True
0.2,6.388888888888889,31.944444444444443,59.87777777777778,26.38888888888889,48.88888888888889,8.800000000000004,True
0.30000000000000004,9.583333333333334,31.944444444444443,62.516666666666666,26.38888888888889,48.33333333333333,8.700000000000003,True
0.4,12.777777777777779,31.944444444444443,65.15555555555555,26.38888888888889,47.77777777777777,8.600000000000001,True
0.5,15.972222222222223,31.944444444444443,67.79444444444444,26.38888888888889,47.222222222222214,8.500000000000002,True
0.6000000000000001,19.166666666666668,31.944444444444443,70.40833333333333,25.88888888888889,46.64166666666666,7.702293577981653,True
0.7000000000000001,22.361111111111114,31.944444444444443,72.97222222222221,25.38888888888889,46.0111111111111,7.01864406779661,True
0.8,25.555555555555557,31.944444444444443,75.4861111111111,24.88888888888889,45.33055555555554,6.424803149606299,True
0.9,28.75,31.944444444444443,77.94999999999999,24.38888888888889,44.59999999999999,5.902941176470588,True
1.0,31.944444444444443,31.944444444444443,80.36388888888888,23.88888888888889,43.819444444444436,5.439655172413794,True
1.1,35.138888888888886,31.944444444444443,82.72777777777777,23.38888888888889,42.98888888888889,5.024675324675326,True
1.2000000000000002,38.33333333333333,31.944444444444443,85.04166666666666,22.88888888888889,42.10833333333333,4.65,True
1.3,41.52777777777777,31.944444444444443,87.30555555555554,22.38888888888889,41.17777777777777,4.309302325581395,True
1.4000000000000001,44.722222222222214,31.944444444444443,89.51944444444443,21.88888888888889,40.197222222222216,3.9975138121546965,True
1.5,47.91666666666666,31.944444444444443,91.68333333333332,21.38888888888889,39.166666666666664,3.7105263157894743,True
1.6,51.0811111111111,31.34444444444444,93.79722222222222,20.88888888888889,38.11611111111112,3.6455366631243376,True
1.7000000000000002,54.185555555555545,30.74444444444444,95.8611111111111,20.38888888888889,37.07555555555555,3.580257510729615,True
1.8,57.22999999999999,30.14444444444444,97.87499999999999,19.88888888888889,36.044999999999995,3.5146803900325043,True
1.9000000000000001,60.21444444444443,29.544444444444437,99.83888888888887,19.38888888888889,35.02444444444444,3.4487964989059106,True
2.0,63.13888888888888,28.944444444444436,101.75277777777777,18.88888888888889,34.013888888888886,3.3825966850828757,True
2.1,66.00333333333332,28.344444444444434,103.61666666666666,18.38888888888889,33.01333333333334,3.316071428571433,True
2.2,68.80777777777776,27.744444444444433,105.43055555555554,17.88888888888889,32.02277777777778,3.249210822998877,True
2.3000000000000003,71.5522222222222,27.14444444444443,107.19444444444443,17.38888888888889,31.04222222222223,3.182004555808661,True
2.4000000000000004,74.23666666666664,26.54444444444443,108.90833333333332,16.88888888888889,30.07166666666668,3.1144418872267035,True
2.5,76.86111111111109,25.94444444444443,110.57222222222221,16.38888888888889,29.11111111111112,3.046511627906983,True
2.6,79.42555555555553,25.344444444444427,112.1861111111111,15.88888888888889,28.160555555555568,2.978202115158644,True
2.7,81.92999999999998,24.744444444444426,113.74999999999999,15.38888888888889,27.220000000000006,2.9095011876484627,True
2.8000000000000003,84.37444444444442,24.144444444444424,115.26388888888887,14.88888888888889,26.28944444444445,2.840396158463392,True
2.9000000000000004,86.75888888888886,23.544444444444423,116.72777777777776,14.38888888888889,25.368888888888897,2.7708737864077744,True
3.0,89.0833333333333,22.94444444444442,118.14166666666665,13.88888888888889,24.45833333333335,2.7009202453987817,True
3.1,91.34777777777774,22.34444444444442,119.50555555555555,13.38888888888889,23.557777777777808,2.630521091811425,True
3.2,93.55222222222218,21.74444444444442,120.81944444444443,12.88888888888889,22.667222222222243,2.5596612296110512,True
3.3000000000000003,95.69666666666663,21.144444444444417,122.08333333333331,12.38888888888889,21.786666666666683,2.4883248730964564,True
3.4000000000000004,97.78111111111107,20.544444444444416,123.2972222222222,11.88888888888889,20.916111111111128,2.4164955070603438,True
3.5,99.80555555555551,19.944444444444414,124.4611111111111,11.38888888888889,20.05555555555558,2.344155844155855,True
3.6,101.76999999999995,19.344444444444413,125.57499999999999,10.88888888888889,19.205000000000034,2.2712877792378574,True
3.7,103.67444444444439,18.74444444444441,126.63888888888887,10.38888888888889,18.36444444444448,2.197872340425545,True
3.8000000000000003,105.51888888888882,18.14444444444441,127.65277777777776,9.88888888888889,17.53388888888893,2.1238896366083586,True
3.9000000000000004,107.30333333333327,17.54444444444441,128.61666666666665,9.38888888888889,16.713333333333374,2.049318801089932,True
4.0,109.02777777777771,16.944444444444407,129.53055555555554,8.88888888888889,15.902777777777823,1.9741379310344975,True
4.1000000000000005,110.69222222222216,16.344444444444406,130.39444444444442,8.38888888888889,15.102222222222261,1.8983240223463829,True
4.2,112.2966666666666,15.744444444444406,131.20833333333331,7.888888888888889,14.311666666666719,1.8218528995756875,True
4.3,113.84111111111103,15.144444444444407,131.9722222222222,7.388888888888889,13.531111111111167,1.744699140401162,True
4.4,115.32555555555547,14.544444444444407,132.6861111111111,6.888888888888889,12.760555555555635,1.6668359941945035,True
4.5,116.74999999999991,13.944444444444407,133.35,6.388888888888889,12.00000000000008,1.5882352941176656,True
4.6000000000000005,118.11444444444436,13.344444444444408,133.96388888888887,5.888888888888889,11.249444444444515,1.5088673621460678,True
4.7,119.4188888888888,12.744444444444408,134.52777777777777,5.388888888888889,10.50888888888897,1.4287009063444291,True
4.800000000000001,120.66333333333324,12.144444444444408,135.04166666666666,4.888888888888889,9.778333333333416,1.3477029096477977,True
4.9,121.84777777777768,11.544444444444409,135.50555555555556,4.388888888888889,9.057777777777881,1.265838509316791,True
5.0,122.97222222222211,10.94444444444441,135.91944444444445,3.8888888888888893,8.347222222222337,1.1830708661417546,True
5.1000000000000005,124.03666666666656,10.34444444444441,136.28333333333333,3.3888888888888893,7.6466666666667695,1.0993610223642376,True
5.2,125.04111111111101,9.74444444444441,136.59722222222223,2.8888888888888893,6.9561111111112215,1.0146677471637167,True
5.300000000000001,125.98555555555545,9.14444444444441,136.86111111111111,2.3888888888888893,6.275555555555664,0.9289473684210735,True
5.4,126.86999999999989,8.54444444444441,137.07500000000002,1.8888888888888893,5.6050000000001265,0.8421535893155492,True
5.5,127.69444444444433,7.944444444444411,137.2388888888889,1.3888888888888893,4.94444444444458,0.7542372881356177,True
5.6000000000000005,128.45888888888877,7.344444444444411,137.3527777777778,0.8888888888888893,4.293888888889024,0.6651462994836732,True
5.7,129.1633333333332,6.744444444444412,137.41666666666669,0.3888888888888893,3.6533333333334728,0.5748251748251998,True
5.800000000000001,129.80777777777766,6.144444444444412,137.43055555555557,0.0,3.022777777777913,0.4919529837251602,True
5.9,130.3922222222221,5.544444444444412,137.43055555555557,0.0,2.4383333333334694,0.43977955911826355,True
6.0,130.91666666666654,4.944444444444413,137.43055555555557,0.0,1.9138888888890282,0.38707865168542394,True
6.1000000000000005,131.38111111111098,4.344444444444413,137.43055555555557,0.0,1.4494444444445893,0.33363171355502297,True
6.2,131.78555555555542,3.744444444444413,137.43055555555557,0.0,1.0450000000001527,0.27908011869440513,True
6.300000000000001,132.12999999999985,3.144444444444413,137.43055555555557,0.0,0.7005555555557184,0.22279151943468298,True
6.4,132.41444444444429,2.5444444444444128,137.43055555555557,0.0,0.4161111111112863,0.16353711790400102,True
6.5,132.63888888888872,1.9444444444444127,137.43055555555557,0.0,0.1916666666668565,0.09857142857152781,True
6.6000000000000005,132.80333333333314,1.3444444444444126,137.43055555555557,0.0,0.027222222222428982,0.02024793388445179,True
6.7,132.9077777777776,0.7444444444444125,137.43055555555557,0.0,-0.07722222222202468,inf,True
